delay_in_seconds,luminosity,avg_temperature,avg_atm_pressure,avg_wind_speed,incidents,Month,Hour,Day,Afternoon,Dawn,Evening,Morning,EM579,N101,N105,N310,N207,N309,IC5,R206,N206
0.0,2,0.47058823529411764,0.5428571428571445,0.45815690999132613,3,0.4545454545454545,0.2608695652173913,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.009056929269695228,1,0.32352941176470584,0.7142857142857153,0.2890648263178878,1,0.8181818181818182,0.30434782608695654,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.059948246118458885,1,0.4117647058823529,0.48571428571428754,0.5781296526357756,1,0.1818181818181818,0.7826086956521738,5,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.20588235294117646,0.7714285714285722,0.2890648263178878,2,0.1818181818181818,0.21739130434782608,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.930132259919494,0,0.38235294117647056,0.7428571428571438,0.0,4,0.9999999999999999,0.7391304347826086,1,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,0,0.6470588235294118,0.5428571428571445,0.2890648263178878,0,0.5454545454545454,0.08695652173913043,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.7527314548591144,0,0.5588235294117647,0.7428571428571438,0.2890648263178878,4,0.7272727272727273,0.8260869565217391,5,0,0,1,0,0,1,1,0,0,0,0,1,1
0.0,2,0.6176470588235294,0.6571428571428584,0.2890648263178878,2,0.4545454545454545,0.43478260869565216,5,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.8235294117647058,0.571428571428573,0.45815690999132613,0,0.5454545454545454,0.6086956521739131,5,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.4411764705882353,0.5428571428571445,0.2890648263178878,0,0.4545454545454545,0.08695652173913043,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.32352941176470584,0.571428571428573,0.0,2,0.2727272727272727,0.3913043478260869,6,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.5294117647058824,0.6000000000000014,0.0,0,0.7272727272727273,0.9130434782608695,4,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.4411764705882353,0.7142857142857153,0.0,0,0.7272727272727273,0.043478260869565216,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.029134784342808997,2,0.7352941176470588,0.5428571428571445,0.0,1,0.5454545454545454,0.7391304347826086,2,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1,0.14705882352941174,0.8857142857142861,0.45815690999132613,0,0.9090909090909091,0.30434782608695654,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.29411764705882354,0.45714285714285907,0.2890648263178878,0,0.9999999999999999,0.9130434782608695,5,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.47058823529411764,0.6000000000000014,0.0,0,0.5454545454545454,0.17391304347826086,4,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.23529411764705882,0.8857142857142861,0.0,0,0.9999999999999999,0.13043478260869565,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0.032620764031350793,2,0.38235294117647056,0.8857142857142861,0.0,2,0.9090909090909091,0.6521739130434783,7,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.29411764705882354,0.37142857142857366,0.45815690999132613,0,0.9999999999999999,0.13043478260869565,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.08823529411764705,0.7428571428571438,0.6711877414712396,1,0.0,0.17391304347826086,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.47058823529411764,0.6857142857142868,0.0,0,0.8181818181818182,0.0,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.43027602070155263,2,0.3529411764705882,0.6571428571428584,0.2890648263178878,4,0.8181818181818182,0.34782608695652173,6,0,0,0,1,0,1,1,0,0,0,0,0,0
0.2288671650373778,0,0.20588235294117646,0.7714285714285722,0.2890648263178878,4,0.9999999999999999,0.8260869565217391,5,0,0,1,0,0,1,1,0,0,0,0,0,0
0.029134784342808997,2,0.29411764705882354,0.22857142857142776,0.45815690999132613,1,0.9999999999999999,0.6521739130434783,6,1,0,0,0,0,1,1,0,0,0,0,0,0
0.06699252443933296,2,0.6176470588235294,0.571428571428573,0.2890648263178878,4,0.4545454545454545,0.8260869565217391,2,0,0,1,0,0,1,1,0,0,0,0,0,0
0.0014843229859596472,0,0.3529411764705882,0.5428571428571445,0.0,0,0.9999999999999999,0.7391304347826086,2,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2,0.2647058823529412,0.6857142857142868,0.2890648263178878,0,0.1818181818181818,0.43478260869565216,3,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.47058823529411764,0.48571428571428754,0.0,0,0.5454545454545454,0.3913043478260869,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.9284071305347901,2,0.5588235294117647,0.48571428571428754,0.7472217363092141,4,0.2727272727272727,0.7826086956521738,5,1,0,0,0,0,1,1,0,0,0,1,1,1
0.0,0,0.32352941176470584,0.48571428571428754,0.2890648263178878,0,0.9090909090909091,0.17391304347826086,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0.02515813686026452,2,0.7352941176470588,0.6571428571428584,0.6711877414712396,1,0.8181818181818182,0.6521739130434783,3,1,0,0,0,0,1,0,0,0,0,0,0,0
0.010207015526164463,0,0.38235294117647056,0.7428571428571438,0.0,0,0.8181818181818182,1.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
0.05710143428511099,2,0.4411764705882353,0.514285714285716,0.6711877414712396,3,0.1818181818181818,0.3913043478260869,4,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.1764705882352941,0.7714285714285722,0.45815690999132613,0,0.9999999999999999,0.30434782608695654,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.20588235294117646,0.571428571428573,0.2890648263178878,0,0.1818181818181818,0.2608695652173913,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.23529411764705882,0.5428571428571445,0.0,3,0.36363636363636365,1.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.13628522139160437,2,0.23529411764705882,0.7428571428571438,0.2890648263178878,3,0.1818181818181818,0.34782608695652173,3,0,0,0,1,0,1,1,0,0,0,0,0,0
0.0,2,0.4411764705882353,0.7714285714285722,0.0,2,0.1818181818181818,0.6956521739130435,4,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0014843229859596472,2,0.2647058823529412,0.8000000000000007,0.45815690999132613,0,0.9999999999999999,0.3913043478260869,6,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.2647058823529412,0.40000000000000213,0.2890648263178878,3,0.2727272727272727,0.0,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.8112420931569868,0,0.23529411764705882,0.8000000000000007,0.2890648263178878,4,0.9999999999999999,0.8260869565217391,6,0,0,1,0,0,1,1,0,0,0,0,0,0
0.0,0,0.2647058823529412,0.7142857142857153,0.45815690999132613,0,0.8181818181818182,0.21739130434782608,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.9411764705882353,0.571428571428573,0.2890648263178878,0,0.5454545454545454,0.6521739130434783,7,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.1764705882352941,0.4285714285714306,0.0,0,0.9090909090909091,0.2608695652173913,4,0,1,0,0,0,1,0,0,0,0,0,0,0
0.00488786658999425,0,0.5,0.6285714285714299,0.2890648263178878,1,0.8181818181818182,0.8260869565217391,1,0,0,1,0,0,1,1,0,0,0,0,0,0
0.0,0,0.4411764705882353,0.6857142857142868,0.2890648263178878,0,0.5454545454545454,0.17391304347826086,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.008769407705577919,0,0.23529411764705882,0.8285714285714292,0.0,3,0.1818181818181818,0.9565217391304348,4,0,0,1,0,0,1,1,0,0,0,0,0,0
0.0,0,0.29411764705882354,0.7428571428571438,0.5781296526357756,2,0.1818181818181818,0.17391304347826086,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.4411764705882353,0.3142857142857167,0.0,0,0.8181818181818182,1.0,7,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,0.32352941176470584,0.8000000000000007,0.45815690999132613,2,0.1818181818181818,0.4782608695652174,6,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,1,0.32352941176470584,0.6000000000000014,0.2890648263178878,0,0.7272727272727273,0.30434782608695654,7,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.3529411764705882,0.6571428571428584,0.2890648263178878,0,0.9999999999999999,0.30434782608695654,3,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.4411764705882353,0.7142857142857153,0.2890648263178878,0,0.7272727272727273,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1,0.3529411764705882,0.48571428571428754,0.2890648263178878,0,0.9999999999999999,0.34782608695652173,5,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.23529411764705882,0.8285714285714292,0.45815690999132613,2,0.1818181818181818,0.043478260869565216,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.32352941176470584,0.40000000000000213,0.2890648263178878,3,0.2727272727272727,0.21739130434782608,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.5588235294117647,0.514285714285716,0.2890648263178878,0,0.5454545454545454,0.4782608695652174,3,0,0,0,1,0,1,0,0,0,0,0,0,0
0.02156411730879816,2,0.4117647058823529,0.6285714285714299,0.0,4,0.2727272727272727,0.5652173913043478,3,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,0,0.29411764705882354,0.514285714285716,0.45815690999132613,0,0.1818181818181818,0.043478260869565216,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.025445658424381828,2,0.5588235294117647,0.6285714285714299,0.6711877414712396,1,0.5454545454545454,0.5217391304347826,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.004312823461759632,0,0.23529411764705882,0.40000000000000213,0.2890648263178878,3,0.2727272727272727,0.043478260869565216,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.029134784342808997,2,0.5,0.6000000000000014,0.0,1,0.8181818181818182,0.4782608695652174,7,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.38235294117647056,0.7714285714285722,0.2890648263178878,0,0.1818181818181818,0.9130434782608695,4,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,0.4117647058823529,0.7428571428571438,0.0,0,0.8181818181818182,0.43478260869565216,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.03148361127084531,2,0.5,0.6000000000000014,0.2890648263178878,1,0.8181818181818182,0.6521739130434783,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0.0,2,0.6470588235294118,0.6000000000000014,0.2890648263178878,3,0.4545454545454545,0.3913043478260869,5,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.3529411764705882,0.7142857142857153,0.45815690999132613,0,0.8181818181818182,0.17391304347826086,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.49566190515698294,2,0.38235294117647056,0.3428571428571452,0.0,4,0.2727272727272727,0.7826086956521738,5,1,0,0,0,0,1,1,0,0,0,0,0,0
0.032620764031350793,0,0.38235294117647056,0.6000000000000014,0.2890648263178878,2,0.9090909090909091,0.7826086956521738,7,1,0,0,0,0,1,0,0,0,0,0,0,0
0.02573317998849914,0,0.5588235294117647,0.6285714285714299,0.0,3,0.1818181818181818,0.8695652173913043,3,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.5882352941176471,0.4285714285714306,0.2890648263178878,2,0.4545454545454545,0.9565217391304348,3,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,0.29411764705882354,0.5428571428571445,0.0,1,0.0,0.34782608695652173,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.32352941176470584,0.8285714285714292,0.2890648263178878,0,0.0,0.08695652173913043,4,0,1,0,0,0,1,0,0,0,0,0,0,0
0.957159286946521,2,0.4117647058823529,0.25714285714285623,0.45815690999132613,4,0.2727272727272727,0.8260869565217391,4,0,0,1,0,0,1,1,0,0,0,0,0,0
0.46808510638297873,2,0.4411764705882353,0.45714285714285907,0.5781296526357756,4,0.4545454545454545,0.7391304347826086,3,1,0,0,0,0,1,1,0,0,0,0,0,0
0.027602070155261643,2,0.3529411764705882,0.37142857142857366,0.7472217363092141,3,0.2727272727272727,0.5217391304347826,5,0,0,0,1,0,1,1,0,0,0,0,0,0
0.02285796434732605,2,0.3529411764705882,0.45714285714285907,0.2890648263178878,1,0.9090909090909091,0.6956521739130435,3,1,0,0,0,0,1,0,0,0,0,0,0,0
0.10422656699252444,2,0.20588235294117646,0.7142857142857153,0.6711877414712396,3,0.0,0.3913043478260869,3,0,0,0,1,0,0,1,0,0,0,0,0,0
0.0,0,0.3529411764705882,0.37142857142857366,0.45815690999132613,2,0.4545454545454545,0.13043478260869565,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.4117647058823529,0.571428571428573,0.2890648263178878,0,0.4545454545454545,0.3913043478260869,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.29411764705882354,0.3428571428571452,0.2890648263178878,3,0.2727272727272727,0.9130434782608695,4,0,0,1,0,0,1,0,0,0,0,0,0,0
0.023289246693502012,0,0.3529411764705882,0.25714285714285623,0.0,3,0.2727272727272727,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.29411764705882354,0.8571428571428577,0.2890648263178878,0,0.9090909090909091,0.3913043478260869,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.5,0.6000000000000014,0.0,0,0.8181818181818182,0.7391304347826086,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.02515813686026452,0,0.38235294117647056,0.7714285714285722,0.45815690999132613,2,0.9999999999999999,0.8260869565217391,3,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.32352941176470584,0.7428571428571438,0.2890648263178878,1,0.9999999999999999,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.1764705882352941,0.40000000000000213,0.2890648263178878,0,0.9090909090909091,0.08695652173913043,4,0,1,0,0,0,1,0,0,0,0,0,0,0
0.9872052903967797,2,0.47058823529411764,0.6857142857142868,0.45815690999132613,4,0.8181818181818182,0.7391304347826086,2,1,0,0,0,0,1,1,0,0,1,1,0,0
0.0,0,0.2647058823529412,0.22857142857142776,0.8115075629572489,1,0.0,0.13043478260869565,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.1411730879815986,2,0.4411764705882353,0.45714285714285907,0.2890648263178878,4,0.2727272727272727,0.5652173913043478,5,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0179700977573318,2,0.676470588235294,0.6000000000000014,0.0,1,0.8181818181818182,0.6521739130434783,2,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.5,0.45714285714285907,0.2890648263178878,3,0.2727272727272727,0.9130434782608695,4,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.3529411764705882,0.6857142857142868,0.0,3,0.4545454545454545,0.08695652173913043,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.4186313973548016,2,0.4411764705882353,0.3142857142857167,0.45815690999132613,4,0.8181818181818182,0.5217391304347826,7,0,0,0,1,0,1,0,0,0,0,0,1,0
0.0,0,0.3529411764705882,0.45714285714285907,0.2890648263178878,0,0.1818181818181818,0.9565217391304348,5,0,0,1,0,0,1,0,0,0,0,0,0,0
0.005175388154111558,2,0.4411764705882353,0.514285714285716,0.45815690999132613,1,0.9090909090909091,0.6521739130434783,1,1,0,0,0,0,1,1,0,0,0,0,0,0
0.05710143428511099,2,0.7058823529411764,0.571428571428573,0.2890648263178878,3,0.5454545454545454,0.3913043478260869,6,0,0,0,1,0,1,1,0,0,0,0,1,0
0.0063254744105807935,0,0.14705882352941174,0.8000000000000007,0.45815690999132613,2,0.0,1.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.5882352941176471,0.40000000000000213,0.0,0,0.7272727272727273,0.8695652173913043,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,0.4117647058823529,0.5428571428571445,0.2890648263178878,2,0.4545454545454545,0.7826086956521738,7,1,0,0,0,0,1,0,0,0,0,0,0,0
0.008913168487636573,2,0.676470588235294,0.7714285714285722,0.45815690999132613,1,0.7272727272727273,0.6521739130434783,5,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.32352941176470584,0.7142857142857153,0.2890648263178878,0,0.8181818181818182,0.043478260869565216,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.3782346175963197,0,0.38235294117647056,0.7428571428571438,0.45815690999132613,4,0.9999999999999999,0.7391304347826086,4,1,0,0,0,0,1,1,0,0,0,0,0,0
0.15094882116158712,2,0.29411764705882354,0.7714285714285722,0.5781296526357756,3,0.9090909090909091,0.3913043478260869,5,0,0,0,1,0,1,1,0,0,0,0,0,0
0.8430132259919494,0,0.2647058823529412,0.7714285714285722,0.0,4,0.9090909090909091,0.8260869565217391,2,0,0,1,0,0,1,1,0,0,0,0,1,0
0.0,0,0.32352941176470584,0.514285714285716,0.2890648263178878,3,0.2727272727272727,0.08695652173913043,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0.49566190515698294,0,0.29411764705882354,0.8000000000000007,0.0,4,0.9999999999999999,0.7826086956521738,5,1,0,0,0,0,1,1,1,0,1,1,1,1
0.0,2,0.7058823529411764,0.514285714285716,0.2890648263178878,0,0.5454545454545454,0.6956521739130435,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.2647058823529412,0.6571428571428584,0.2890648263178878,3,0.36363636363636365,0.13043478260869565,5,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1,0.5,0.6285714285714299,0.0,3,0.4545454545454545,0.8695652173913043,4,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.29411764705882354,0.7142857142857153,0.0,3,0.0,0.17391304347826086,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.38235294117647056,0.514285714285716,0.2890648263178878,3,0.2727272727272727,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,0.47058823529411764,0.6857142857142868,0.2890648263178878,3,0.4545454545454545,0.8260869565217391,7,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.38235294117647056,0.6857142857142868,0.45815690999132613,0,0.9090909090909091,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0766244968372628,2,0.3529411764705882,0.7714285714285722,0.0,3,0.9999999999999999,0.4782608695652174,6,0,0,0,1,0,1,0,0,0,0,0,0,0
0.6887579068430132,0,0.5588235294117647,0.8285714285714292,0.45815690999132613,4,0.7272727272727273,0.8260869565217391,4,0,0,1,0,0,1,1,0,0,0,0,0,0
0.05710143428511099,2,0.32352941176470584,0.6857142857142868,0.2890648263178878,3,0.9999999999999999,0.5217391304347826,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.03608395629672225,2,0.5882352941176471,0.6571428571428584,0.2890648263178878,3,0.4545454545454545,0.5217391304347826,4,0,0,0,1,0,1,1,0,0,0,0,0,0
0.0,0,0.1764705882352941,0.48571428571428754,0.2890648263178878,0,0.1818181818181818,0.2608695652173913,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0.029134784342808997,2,0.3529411764705882,0.37142857142857366,0.2890648263178878,1,0.8181818181818182,0.43478260869565216,6,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.47058823529411764,0.6571428571428584,0.45815690999132613,2,0.4545454545454545,1.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,0.7647058823529411,0.6285714285714299,0.2890648263178878,2,0.4545454545454545,0.6956521739130435,5,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.4117647058823529,0.48571428571428754,0.45815690999132613,3,0.36363636363636365,0.43478260869565216,7,0,0,0,1,0,1,0,0,0,0,0,0,0
0.05710143428511099,2,0.29411764705882354,0.22857142857142776,0.45815690999132613,3,0.9999999999999999,0.6956521739130435,6,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,2,0.7647058823529411,0.6285714285714299,0.2890648263178878,3,0.4545454545454545,0.5217391304347826,2,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.29411764705882354,0.8000000000000007,0.2890648263178878,0,0.1818181818181818,1.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.47058823529411764,0.6000000000000014,0.0,0,0.5454545454545454,0.13043478260869565,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.29411764705882354,0.7142857142857153,0.0,1,0.9999999999999999,0.2608695652173913,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.47058823529411764,0.6857142857142868,0.0,0,0.1818181818181818,0.6956521739130435,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.078205865439908,2,0.32352941176470584,0.7714285714285722,0.2890648263178878,2,0.1818181818181818,0.7391304347826086,4,1,0,0,0,0,1,0,0,0,0,0,0,0
0.49566190515698294,2,0.5294117647058824,0.6000000000000014,0.8115075629572489,4,0.36363636363636365,0.7826086956521738,2,1,0,0,0,0,1,1,0,0,0,1,0,0
0.0,0,0.4411764705882353,0.5428571428571445,0.2890648263178878,0,0.4545454545454545,0.9130434782608695,7,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,0.3529411764705882,0.8571428571428577,0.2890648263178878,0,0.0,0.6086956521739131,4,1,0,0,0,0,1,0,0,0,0,0,0,0
0.08870040253018976,2,0.38235294117647056,0.6571428571428584,0.2890648263178878,3,0.36363636363636365,0.4782608695652174,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.38235294117647056,0.5428571428571445,0.0,0,0.9090909090909091,0.6956521739130435,2,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0014843229859596472,0,0.29411764705882354,0.14285714285714235,0.45815690999132613,0,0.9999999999999999,0.08695652173913043,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.029134784342808997,2,0.23529411764705882,0.8571428571428577,0.0,1,0.9999999999999999,0.43478260869565216,6,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.47058823529411764,0.7142857142857153,0.2890648263178878,0,0.7272727272727273,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0.05710143428511099,1,0.2647058823529412,0.8000000000000007,0.45815690999132613,3,0.9999999999999999,0.34782608695652173,5,0,0,0,1,0,1,1,0,0,0,0,0,0
0.0,0,0.4117647058823529,0.6000000000000014,0.2890648263178878,0,0.8181818181818182,1.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.23529411764705882,0.8571428571428577,0.2890648263178878,0,0.1818181818181818,0.043478260869565216,4,0,1,0,0,0,1,0,0,0,0,0,0,0
0.010494537090281772,2,0.47058823529411764,0.3142857142857167,0.45815690999132613,1,0.8181818181818182,0.7391304347826086,7,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.4411764705882353,0.571428571428573,0.2890648263178878,0,0.8181818181818182,0.08695652173913043,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.5,0.6000000000000014,0.2890648263178878,0,0.8181818181818182,0.6086956521739131,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.5882352941176471,0.6000000000000014,0.0,0,0.8181818181818182,0.8695652173913043,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.32352941176470584,0.37142857142857366,0.0,0,0.09090909090909091,0.043478260869565216,4,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.4411764705882353,0.6857142857142868,0.6711877414712396,2,0.1818181818181818,0.3913043478260869,2,0,0,0,1,0,1,0,0,0,0,0,0,0
0.05577918343875791,0,0.5882352941176471,0.6000000000000014,0.0,1,0.8181818181818182,0.8260869565217391,7,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.23529411764705882,0.8285714285714292,0.45815690999132613,0,0.9999999999999999,0.043478260869565216,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.3529411764705882,0.3142857142857167,0.2890648263178878,0,0.9999999999999999,0.4782608695652174,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.01768257619321449,0,0.32352941176470584,0.3142857142857167,0.0,2,0.0,0.8260869565217391,5,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.4411764705882353,0.6000000000000014,0.2890648263178878,0,0.7272727272727273,0.2608695652173913,5,0,1,0,0,0,1,0,0,0,0,0,0,0
0.7198102357676825,2,0.6176470588235294,0.40000000000000213,0.5781296526357756,4,0.4545454545454545,0.7391304347826086,6,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,0,0.47058823529411764,0.6857142857142868,0.2890648263178878,0,0.8181818181818182,0.2608695652173913,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.3529411764705882,0.9142857142857146,0.2890648263178878,1,0.0,0.5652173913043478,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.3529411764705882,0.6285714285714299,0.45815690999132613,0,0.1818181818181818,0.8260869565217391,7,0,0,1,0,0,1,0,0,0,0,0,0,0
0.7114721104082806,2,0.38235294117647056,0.7142857142857153,0.0,4,0.8181818181818182,0.34782608695652173,6,0,0,0,1,0,1,1,0,0,0,0,1,0
0.0,0,0.38235294117647056,0.6857142857142868,0.2890648263178878,0,0.8181818181818182,0.2608695652173913,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.8529411764705882,0.571428571428573,0.0,0,0.5454545454545454,0.4782608695652174,7,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.676470588235294,0.6571428571428584,0.0,3,0.4545454545454545,0.6956521739130435,3,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.7352941176470588,0.5428571428571445,0.0,0,0.5454545454545454,0.6956521739130435,2,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.2647058823529412,0.45714285714285907,0.5781296526357756,0,0.1818181818181818,0.2608695652173913,5,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.32352941176470584,0.571428571428573,0.0,3,0.2727272727272727,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.4411764705882353,0.28571428571428825,0.0,3,0.2727272727272727,0.43478260869565216,3,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.4117647058823529,0.40000000000000213,0.45815690999132613,3,0.2727272727272727,0.3913043478260869,7,0,0,0,1,0,1,0,0,0,0,0,0,0
0.792840713053479,2,0.3529411764705882,0.7428571428571438,0.0,4,0.9999999999999999,0.3913043478260869,6,0,0,0,1,0,1,1,0,0,0,0,1,1
0.7593444508338125,0,0.5882352941176471,0.571428571428573,0.2890648263178878,4,0.8181818181818182,0.8260869565217391,3,0,0,1,0,0,1,1,0,0,1,1,0,0
0.0,2,0.14705882352941174,0.571428571428573,0.8115075629572489,2,0.9999999999999999,0.34782608695652173,4,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.2647058823529412,0.6285714285714299,0.0,3,0.4545454545454545,0.17391304347826086,5,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.32352941176470584,0.5428571428571445,0.45815690999132613,0,0.9999999999999999,0.2608695652173913,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.03220241518113859,2,0.32352941176470584,0.571428571428573,0.0,1,0.9999999999999999,0.4782608695652174,2,0,0,0,1,0,1,0,0,0,0,0,0,0
